session_id,user_id,session_start,session_length_sec
4629,U00449,2026-01-12 14:31:00,512
4630,U00449,2026-01-16 18:47:00,491
4631,U00449,2026-01-12 23:23:00,2290
4632,U00449,2026-01-12 11:44:00,848
4633,U00449,2026-01-20 02:33:00,1965
4634,U00450,2026-02-02 13:24:00,1098
4635,U00450,2026-01-30 22:53:00,3035
4636,U00450,2026-02-02 02:22:00,3560
4637,U00450,2026-01-31 22:03:00,2773
4638,U00450,2026-01-29 01:03:00,2760
4639,U00450,2026-01-30 17:12:00,758
4640,U00450,2026-02-05 07:49:00,3157
4641,U00450,2026-02-06 18:16:00,383
4642,U00450,2026-02-01 15:17:00,2504
4643,U00450,2026-02-05 09:35:00,3184
4644,U00450,2026-02-04 03:22:00,1429
4645,U00450,2026-01-28 19:05:00,617
4646,U00450,2026-02-02 22:19:00,2096
4647,U00450,2026-01-28 06:45:00,3333
4648,U00450,2026-02-01 18:13:00,3531
4649,U00450,2026-02-06 08:14:00,978
4650,U00451,2026-02-01 22:39:00,1745
4651,U00451,2026-02-01 03:13:00,2655
4652,U00452,2026-02-07 04:40:00,3022
4653,U00452,2026-02-03 15:32:00,3062
4654,U00452,2026-01-31 20:46:00,2072
4655,U00452,2026-02-02 16:07:00,491
4656,U00452,2026-02-01 10:17:00,2317
4657,U00453,2026-01-15 05:06:00,831
4658,U00453,2026-01-23 10:48:00,891
4659,U00453,2026-01-23 14:29:00,1775
4660,U00453,2026-01-22 00:58:00,2648
4661,U00454,2026-01-26 19:00:00,2110
4662,U00454,2026-01-25 06:38:00,2862
4663,U00454,2026-01-25 08:17:00,1241
4664,U00454,2026-01-29 21:26:00,1721
4665,U00454,2026-01-26 07:15:00,1139
4666,U00454,2026-01-22 05:59:00,1452
4667,U00454,2026-01-30 21:04:00,1950
4668,U00454,2026-01-25 20:45:00,2561
4669,U00454,2026-01-24 09:51:00,2098
4670,U00455,2026-01-07 12:33:00,685
4671,U00455,2026-01-07 20:12:00,1849
4672,U00455,2026-01-10 12:23:00,1003
4673,U00455,2026-01-10 18:56:00,1163
4674,U00455,2026-01-09 01:18:00,1598
4675,U00455,2026-01-11 11:13:00,2659
4676,U00455,2026-01-06 03:23:00,1284
4677,U00456,2026-01-12 07:55:00,1316
4678,U00456,2026-01-04 08:18:00,728
4679,U00456,2026-01-10 18:23:00,1629
4680,U00456,2026-01-12 20:31:00,1834
4681,U00456,2026-01-03 19:18:00,2167
4682,U00456,2026-01-04 08:41:00,2928
4683,U00456,2026-01-07 14:58:00,1406
4684,U00456,2026-01-05 16:05:00,3257
4685,U00456,2026-01-06 08:12:00,2846
4686,U00456,2026-01-04 10:04:00,1247
4687,U00456,2026-01-08 19:31:00,2318
4688,U00456,2026-01-05 08:50:00,1443
4689,U00456,2026-01-06 01:05:00,2488
4690,U00456,2026-01-12 03:08:00,457
4691,U00456,2026-01-04 11:09:00,2270
4692,U00456,2026-01-08 14:15:00,3291
4693,U00456,2026-01-03 23:04:00,2677
4694,U00457,2026-01-30 18:14:00,1636
4695,U00457,2026-01-30 01:18:00,468
4696,U00457,2026-02-06 16:22:00,2527
4697,U00457,2026-01-31 04:19:00,1809
4698,U00457,2026-01-31 17:08:00,2644
4699,U00457,2026-02-03 05:59:00,2464
4700,U00457,2026-02-01 15:56:00,2786
4701,U00457,2026-02-04 21:44:00,1834
4702,U00457,2026-01-29 18:58:00,2263
4703,U00457,2026-01-29 08:41:00,498
4704,U00457,2026-01-29 19:25:00,2106
4705,U00457,2026-01-29 11:09:00,3401
4706,U00457,2026-01-29 00:30:00,3355
4707,U00457,2026-01-31 02:56:00,2717
4708,U00457,2026-01-30 08:54:00,1429
4709,U00457,2026-01-28 03:49:00,2574
4710,U00457,2026-01-30 18:43:00,1768
4711,U00457,2026-01-31 00:54:00,3566
4712,U00458,2026-01-16 05:14:00,1451
4713,U00458,2026-01-15 21:21:00,3200
4714,U00458,2026-01-14 20:43:00,3099
4715,U00458,2026-01-18 06:55:00,2904
4716,U00458,2026-01-18 22:12:00,2713
4717,U00458,2026-01-17 09:58:00,2678
4718,U00458,2026-01-09 00:10:00,3165
4719,U00458,2026-01-11 19:05:00,1210
4720,U00459,2026-01-13 20:35:00,391
4721,U00459,2026-01-13 05:30:00,1964
4722,U00459,2026-01-09 16:09:00,2901
4723,U00459,2026-01-06 20:51:00,493
4724,U00459,2026-01-06 14:04:00,1566
4725,U00459,2026-01-09 21:39:00,1773
4726,U00459,2026-01-14 11:34:00,839
4727,U00459,2026-01-14 07:49:00,3196
4728,U00459,2026-01-10 07:46:00,3324
4729,U00459,2026-01-12 06:59:00,3493
4730,U00459,2026-01-12 12:41:00,1305
4731,U00460,2026-02-02 22:29:00,3369
4732,U00460,2026-02-01 13:08:00,1131
4733,U00460,2026-02-02 18:38:00,1619
4734,U00460,2026-01-31 21:23:00,3146
4735,U00461,2026-02-03 10:26:00,3206
4736,U00461,2026-02-05 21:28:00,1082
4737,U00461,2026-02-01 12:54:00,2059
4738,U00461,2026-02-05 16:46:00,976
4739,U00461,2026-01-31 03:30:00,1636
4740,U00462,2026-01-26 23:46:00,2986
4741,U00462,2026-01-26 18:30:00,878
4742,U00462,2026-01-19 19:29:00,2500
4743,U00462,2026-01-20 11:37:00,2177
4744,U00462,2026-01-18 14:06:00,786
4745,U00462,2026-01-26 21:10:00,1577
4746,U00462,2026-01-20 09:00:00,1835
4747,U00462,2026-01-26 00:12:00,450
4748,U00462,2026-01-18 20:38:00,1290
4749,U00462,2026-01-20 06:11:00,1436
4750,U00462,2026-01-19 22:44:00,2400
4751,U00462,2026-01-18 03:12:00,2938
4752,U00462,2026-01-25 01:36:00,497
4753,U00462,2026-01-23 02:26:00,1898
4754,U00462,2026-01-17 21:58:00,3070
4755,U00462,2026-01-26 11:23:00,3383
4756,U00462,2026-01-22 05:32:00,1543
4757,U00463,2026-01-19 08:31:00,2519
4758,U00463,2026-01-17 19:49:00,3541
4759,U00463,2026-01-17 08:31:00,1512
4760,U00463,2026-01-21 01:44:00,3021
4761,U00463,2026-01-20 17:44:00,1188
4762,U00463,2026-01-18 05:20:00,2682
4763,U00463,2026-01-21 14:24:00,1800
4764,U00463,2026-01-14 20:33:00,1819
4765,U00463,2026-01-23 23:25:00,3023
4766,U00463,2026-01-14 15:18:00,2259
4767,U00463,2026-01-18 00:33:00,1468
4768,U00463,2026-01-20 07:44:00,647
4769,U00463,2026-01-19 02:04:00,2113
4770,U00463,2026-01-18 08:46:00,797
4771,U00464,2026-01-22 03:38:00,1600
4772,U00464,2026-01-24 01:22:00,3589
4773,U00464,2026-01-22 08:46:00,2751
4774,U00464,2026-01-22 06:59:00,638
4775,U00464,2026-01-29 11:50:00,1993
4776,U00464,2026-01-23 20:30:00,3033
4777,U00465,2026-01-09 17:39:00,672
4778,U00465,2026-01-10 21:22:00,3341
4779,U00465,2026-01-05 15:23:00,322
4780,U00465,2026-01-10 04:00:00,1304
4781,U00465,2026-01-09 21:16:00,1465
4782,U00465,2026-01-05 13:02:00,2654
4783,U00465,2026-01-10 00:07:00,3440
4784,U00465,2026-01-05 09:34:00,3439
4785,U00465,2026-01-06 23:51:00,817
4786,U00466,2026-01-30 03:26:00,3016
4787,U00466,2026-01-30 06:26:00,711
4788,U00466,2026-02-06 23:13:00,1676
4789,U00466,2026-02-06 21:52:00,1262
4790,U00466,2026-02-01 02:19:00,2276
4791,U00466,2026-02-04 13:44:00,2187
4792,U00467,2026-01-05 22:59:00,2496
4793,U00467,2026-01-03 18:03:00,734
4794,U00467,2026-01-05 14:34:00,2729
4795,U00467,2026-01-05 18:16:00,1772
4796,U00467,2026-01-10 09:49:00,689
4797,U00467,2026-01-01 22:45:00,2915
4798,U00467,2026-01-03 07:05:00,2025
4799,U00467,2026-01-06 00:05:00,490
4800,U00467,2026-01-04 06:44:00,557
4801,U00467,2026-01-10 01:29:00,1123
4802,U00467,2026-01-10 18:30:00,1137
4803,U00467,2026-01-07 16:27:00,924
4804,U00467,2026-01-05 17:58:00,2652
4805,U00467,2026-01-02 18:48:00,1495
4806,U00467,2026-01-03 00:21:00,2738
4807,U00467,2026-01-09 02:28:00,2111
4808,U00468,2026-01-21 03:26:00,752
4809,U00468,2026-01-21 22:04:00,3055
4810,U00468,2026-01-20 11:15:00,3547
4811,U00468,2026-01-26 13:02:00,1433
4812,U00468,2026-01-22 14:23:00,1525
4813,U00468,2026-01-27 01:25:00,1977
4814,U00468,2026-01-20 17:54:00,3483
4815,U00468,2026-01-29 04:30:00,1900
4816,U00468,2026-01-27 20:06:00,2850
4817,U00468,2026-01-29 08:13:00,1557
4818,U00468,2026-01-29 04:03:00,1832
4819,U00469,2026-02-03 14:52:00,2548
4820,U00469,2026-01-31 23:58:00,3316
4821,U00469,2026-02-01 04:05:00,2181
4822,U00469,2026-02-05 02:31:00,1715
4823,U00469,2026-01-31 06:06:00,3291
4824,U00469,2026-02-07 01:25:00,3426
4825,U00469,2026-02-06 07:25:00,919
4826,U00469,2026-02-01 15:03:00,1287
4827,U00469,2026-02-03 00:46:00,2063
4828,U00469,2026-02-02 20:26:00,1584
4829,U00469,2026-01-30 17:27:00,986
4830,U00470,2026-01-24 06:51:00,2296
4831,U00470,2026-01-25 04:45:00,1409
4832,U00470,2026-01-22 07:09:00,1904
4833,U00470,2026-01-26 10:02:00,739
4834,U00470,2026-01-29 22:52:00,2218
4835,U00470,2026-01-26 15:48:00,2111
4836,U00470,2026-01-22 11:13:00,2338
4837,U00470,2026-01-25 11:43:00,962
4838,U00470,2026-01-21 02:55:00,1472
4839,U00470,2026-01-22 15:35:00,681
4840,U00470,2026-01-23 20:12:00,605
4841,U00470,2026-01-30 10:01:00,2690
4842,U00470,2026-01-26 02:35:00,1011
4843,U00470,2026-01-27 20:23:00,702
4844,U00470,2026-01-26 13:16:00,2970
4845,U00470,2026-01-30 10:02:00,476
4846,U00470,2026-01-21 12:22:00,1864
4847,U00470,2026-01-23 05:06:00,1050
4848,U00471,2026-01-28 08:02:00,3438
4849,U00471,2026-01-27 08:31:00,2558
4850,U00471,2026-01-28 17:46:00,928
4851,U00471,2026-01-27 16:26:00,2025
4852,U00471,2026-01-28 05:04:00,2038
4853,U00472,2026-01-09 04:04:00,2044
4854,U00472,2026-01-08 21:58:00,3186
4855,U00472,2026-01-05 17:04:00,516
4856,U00472,2026-01-09 15:03:00,2928
4857,U00472,2026-01-03 08:39:00,2204
4858,U00472,2026-01-03 08:11:00,1126
4859,U00472,2026-01-07 15:25:00,3194
4860,U00472,2026-01-04 22:14:00,3415
4861,U00472,2026-01-05 00:38:00,2586
4862,U00472,2026-01-10 02:23:00,3031
4863,U00472,2026-01-07 06:07:00,1058
4864,U00472,2026-01-07 15:22:00,3416
4865,U00472,2026-01-07 21:54:00,506
4866,U00472,2026-01-03 08:38:00,2589
4867,U00472,2026-01-02 13:38:00,2649
4868,U00473,2026-01-10 04:47:00,2501
4869,U00473,2026-01-12 07:02:00,1149
4870,U00473,2026-01-04 20:30:00,2911
4871,U00473,2026-01-08 14:42:00,3009
4872,U00473,2026-01-07 03:32:00,3437
4873,U00473,2026-01-10 13:30:00,3197
4874,U00474,2026-01-26 19:20:00,3228
4875,U00474,2026-01-24 18:08:00,1455
4876,U00474,2026-01-21 14:57:00,1566
4877,U00474,2026-01-21 10:00:00,2325
4878,U00474,2026-01-18 16:27:00,1514
4879,U00474,2026-01-22 09:58:00,1739
4880,U00474,2026-01-25 14:28:00,2363
4881,U00474,2026-01-25 18:49:00,582
4882,U00474,2026-01-25 06:00:00,1358
4883,U00474,2026-01-18 05:07:00,2234
4884,U00474,2026-01-22 18:24:00,1939
4885,U00474,2026-01-19 23:12:00,2589
4886,U00474,2026-01-22 23:04:00,532
4887,U00475,2026-01-26 21:06:00,1250
4888,U00475,2026-01-27 18:21:00,3065
4889,U00476,2026-01-15 13:22:00,3244
4890,U00476,2026-01-13 05:16:00,2188
4891,U00476,2026-01-10 11:07:00,989
4892,U00476,2026-01-19 00:17:00,1478
4893,U00476,2026-01-19 12:57:00,659
4894,U00476,2026-01-15 08:47:00,2359
4895,U00476,2026-01-13 10:40:00,2630
4896,U00476,2026-01-12 12:59:00,1353
4897,U00476,2026-01-18 22:12:00,1633
4898,U00476,2026-01-14 11:44:00,2773
4899,U00476,2026-01-10 09:50:00,2014
4900,U00476,2026-01-17 07:23:00,378
4901,U00476,2026-01-16 10:22:00,1779
4902,U00476,2026-01-19 21:10:00,533
4903,U00477,2026-01-25 20:58:00,3137
4904,U00477,2026-01-24 14:06:00,1934
4905,U00477,2026-01-27 19:44:00,1785
4906,U00477,2026-01-22 19:00:00,540
4907,U00477,2026-01-31 09:21:00,2299
4908,U00477,2026-01-27 04:57:00,1104
4909,U00477,2026-01-31 12:11:00,1975
4910,U00477,2026-01-25 00:48:00,1977
4911,U00477,2026-01-24 21:48:00,3127
4912,U00477,2026-01-25 01:21:00,3415
4913,U00477,2026-01-23 15:54:00,2620
4914,U00477,2026-01-31 13:09:00,894
4915,U00477,2026-01-31 09:24:00,300
4916,U00477,2026-01-29 22:20:00,3599
4917,U00477,2026-01-30 12:45:00,970
4918,U00477,2026-01-23 15:14:00,2144
4919,U00477,2026-01-31 01:34:00,792
4920,U00477,2026-01-27 17:26:00,3103
4921,U00478,2026-02-04 02:10:00,1154
4922,U00478,2026-01-29 06:20:00,3480
4923,U00478,2026-02-02 19:04:00,594
4924,U00478,2026-02-02 07:35:00,1853
4925,U00478,2026-02-03 11:49:00,2246
4926,U00478,2026-01-29 19:26:00,2384
4927,U00478,2026-02-04 21:24:00,2578
4928,U00478,2026-02-03 22:00:00,3327
4929,U00478,2026-02-04 07:25:00,3269
4930,U00478,2026-01-29 20:53:00,2425
4931,U00478,2026-02-03 03:12:00,700
4932,U00478,2026-02-02 04:22:00,2676
4933,U00478,2026-01-28 23:21:00,2606
4934,U00478,2026-01-30 05:07:00,561
4935,U00478,2026-01-27 13:16:00,930
4936,U00479,2026-01-03 21:14:00,2671
4937,U00479,2026-01-07 22:00:00,1026
4938,U00479,2026-01-04 03:36:00,1569
4939,U00479,2026-01-04 23:47:00,2209
4940,U00479,2026-01-07 12:10:00,3358
4941,U00479,2026-01-07 17:37:00,338
4942,U00479,2026-01-05 03:28:00,1129
4943,U00479,2026-01-10 19:35:00,3246
4944,U00480,2026-01-14 10:00:00,3107
4945,U00480,2026-01-10 18:22:00,1800
4946,U00480,2026-01-09 14:01:00,2379
4947,U00480,2026-01-14 06:32:00,1555
4948,U00480,2026-01-11 03:11:00,2239
4949,U00480,2026-01-09 01:16:00,1034
4950,U00480,2026-01-08 14:43:00,3538
4951,U00480,2026-01-16 09:03:00,948
4952,U00480,2026-01-17 01:34:00,316
4953,U00480,2026-01-12 16:22:00,2680
4954,U00480,2026-01-14 18:23:00,2993
4955,U00480,2026-01-17 01:55:00,1262
4956,U00480,2026-01-16 14:06:00,2663
4957,U00481,2026-01-23 06:11:00,3107
4958,U00481,2026-01-14 02:35:00,2961
4959,U00481,2026-01-14 13:02:00,1103
4960,U00481,2026-01-18 05:30:00,2403
4961,U00481,2026-01-17 20:49:00,607
4962,U00481,2026-01-23 03:41:00,1496
4963,U00481,2026-01-17 13:16:00,1829
4964,U00481,2026-01-18 19:40:00,450
4965,U00481,2026-01-22 20:01:00,1856
4966,U00481,2026-01-23 20:56:00,2679
4967,U00481,2026-01-16 02:40:00,1725
4968,U00481,2026-01-19 22:23:00,1856
4969,U00481,2026-01-14 08:16:00,1695
4970,U00482,2026-01-27 05:02:00,737
4971,U00482,2026-01-29 17:35:00,485
4972,U00482,2026-01-29 11:12:00,1573
4973,U00482,2026-02-01 04:38:00,982
4974,U00482,2026-01-30 17:05:00,3565
4975,U00482,2026-01-29 16:50:00,1224
4976,U00482,2026-01-27 18:53:00,2727
4977,U00482,2026-01-26 16:38:00,584
4978,U00482,2026-01-30 07:00:00,2460
4979,U00482,2026-02-02 03:47:00,1794
4980,U00482,2026-01-25 11:44:00,1021
4981,U00482,2026-02-02 07:25:00,3091
4982,U00482,2026-01-31 08:23:00,1850
4983,U00482,2026-01-24 12:00:00,3031
4984,U00482,2026-02-02 09:41:00,2264
4985,U00483,2026-01-20 12:37:00,2095
4986,U00483,2026-01-19 00:23:00,1539
4987,U00484,2026-01-21 16:09:00,2533
4988,U00484,2026-01-15 07:13:00,507
4989,U00484,2026-01-19 22:42:00,1519
4990,U00484,2026-01-20 21:45:00,668
4991,U00485,2026-01-29 20:06:00,2770
4992,U00485,2026-01-30 04:03:00,1081
4993,U00485,2026-01-28 23:36:00,826
4994,U00485,2026-01-26 02:57:00,938
4995,U00485,2026-01-26 14:11:00,371
4996,U00485,2026-01-26 01:44:00,1982
4997,U00485,2026-01-31 14:22:00,2865
4998,U00486,2026-02-01 12:50:00,3244
4999,U00486,2026-01-29 17:50:00,2432
5000,U00486,2026-02-01 16:30:00,1010
5001,U00486,2026-01-23 21:11:00,1534
5002,U00487,2026-01-04 15:25:00,2126
5003,U00487,2026-01-11 23:56:00,3293
5004,U00487,2026-01-05 06:13:00,1230
5005,U00487,2026-01-11 18:33:00,3026
5006,U00487,2026-01-06 19:46:00,1565
5007,U00487,2026-01-05 10:53:00,362
5008,U00487,2026-01-05 18:34:00,1987
5009,U00488,2026-01-31 23:08:00,2497
5010,U00488,2026-02-03 21:34:00,3228
5011,U00488,2026-01-31 18:59:00,1003
5012,U00488,2026-01-30 21:04:00,329
5013,U00488,2026-02-01 15:48:00,315
5014,U00488,2026-02-03 11:52:00,406
5015,U00488,2026-01-28 04:42:00,568
5016,U00488,2026-01-30 11:06:00,3444
5017,U00489,2026-01-12 09:57:00,1098
5018,U00489,2026-01-12 13:17:00,1472
5019,U00489,2026-01-12 06:29:00,2311
5020,U00489,2026-01-19 16:36:00,2025
5021,U00489,2026-01-18 14:26:00,2433
5022,U00490,2026-01-07 15:58:00,3229
5023,U00490,2026-01-08 00:39:00,1484
5024,U00490,2026-01-10 06:59:00,963
5025,U00490,2026-01-11 16:12:00,949
5026,U00490,2026-01-08 04:47:00,1999
5027,U00490,2026-01-03 02:15:00,2325
5028,U00490,2026-01-08 21:11:00,3190
5029,U00491,2026-01-26 06:20:00,2856
5030,U00491,2026-02-03 13:25:00,775
5031,U00491,2026-02-04 14:08:00,1196
5032,U00491,2026-02-02 01:57:00,3555
5033,U00491,2026-02-02 01:13:00,922
5034,U00491,2026-02-01 14:30:00,885
5035,U00492,2026-01-25 01:53:00,1702
5036,U00492,2026-01-25 05:29:00,638
5037,U00492,2026-01-18 10:04:00,2287
5038,U00492,2026-01-21 09:21:00,584
5039,U00493,2026-01-17 06:12:00,1556
5040,U00493,2026-01-12 13:47:00,3110
5041,U00493,2026-01-17 06:19:00,3141
5042,U00493,2026-01-13 09:22:00,2767
5043,U00493,2026-01-11 13:38:00,2105
5044,U00493,2026-01-08 03:24:00,3348
5045,U00493,2026-01-08 03:04:00,2492
5046,U00493,2026-01-09 17:17:00,545
5047,U00493,2026-01-14 03:06:00,1165
5048,U00493,2026-01-15 10:00:00,1261
5049,U00493,2026-01-09 16:25:00,2356
5050,U00493,2026-01-11 08:52:00,1288
5051,U00493,2026-01-16 05:57:00,677
5052,U00493,2026-01-16 06:32:00,1426
5053,U00493,2026-01-17 09:08:00,1083
5054,U00493,2026-01-12 05:31:00,3141
5055,U00493,2026-01-11 10:48:00,1282
5056,U00494,2026-01-03 19:31:00,2838
5057,U00494,2026-01-05 01:52:00,1985
5058,U00494,2026-01-10 21:18:00,1922
5059,U00494,2026-01-02 08:27:00,1967
5060,U00494,2026-01-02 13:43:00,2956
5061,U00494,2026-01-02 04:49:00,3215
5062,U00494,2026-01-03 19:39:00,3129
5063,U00495,2026-01-17 11:56:00,3468
5064,U00495,2026-01-17 09:26:00,1773
5065,U00496,2026-01-15 20:12:00,2943
5066,U00496,2026-01-20 20:03:00,2109
5067,U00497,2026-01-22 04:21:00,461
5068,U00497,2026-01-28 03:00:00,1024
5069,U00497,2026-01-26 00:20:00,559
5070,U00497,2026-01-23 18:59:00,1736
5071,U00497,2026-01-30 15:51:00,3113
5072,U00497,2026-01-24 15:33:00,1150
5073,U00497,2026-01-25 21:20:00,1491
5074,U00497,2026-01-22 08:52:00,2362
5075,U00497,2026-01-23 16:38:00,603
5076,U00497,2026-01-28 06:55:00,604
5077,U00498,2026-01-19 12:36:00,2284
5078,U00498,2026-01-16 07:34:00,1012
5079,U00498,2026-01-16 14:07:00,1981
5080,U00498,2026-01-21 19:10:00,474
5081,U00499,2026-01-08 23:36:00,2287
5082,U00499,2026-01-13 12:37:00,2710
5083,U00499,2026-01-09 22:31:00,964
5084,U00499,2026-01-09 19:28:00,2621
5085,U00499,2026-01-07 06:02:00,1648
5086,U00499,2026-01-16 08:13:00,845
5087,U00500,2026-01-31 15:03:00,2586
5088,U00500,2026-02-07 14:43:00,3547
5089,U00500,2026-02-02 06:49:00,3073
5090,U00500,2026-02-04 05:17:00,2872
5091,U00500,2026-02-06 21:39:00,3371
5092,U00500,2026-02-06 20:52:00,3479
5093,U00500,2026-01-29 15:15:00,3547
5094,U00500,2026-02-06 12:32:00,3004
5095,U00500,2026-02-01 17:17:00,370
5096,U00500,2026-01-31 14:24:00,2135
5097,U00500,2026-02-07 12:49:00,2309
5098,U00500,2026-02-01 02:24:00,1673
5099,U00500,2026-02-05 07:50:00,2009
5100,U00500,2026-02-05 18:36:00,559
5101,U00500,2026-02-03 09:34:00,1864
5102,U00500,2026-01-31 04:44:00,2831
5103,U00501,2026-01-13 01:09:00,678
5104,U00501,2026-01-16 05:01:00,554
5105,U00501,2026-01-13 21:27:00,1133
5106,U00502,2026-01-30 03:32:00,2335
5107,U00502,2026-01-26 18:55:00,2655
5108,U00502,2026-01-28 07:54:00,1871
5109,U00502,2026-01-29 03:02:00,2944
5110,U00502,2026-01-27 13:34:00,2437
5111,U00502,2026-01-30 07:34:00,2585
5112,U00502,2026-01-29 08:53:00,1026
5113,U00502,2026-02-01 09:01:00,2237
5114,U00502,2026-02-01 06:41:00,3353
5115,U00502,2026-02-01 13:58:00,818
5116,U00502,2026-01-27 00:45:00,2877
5117,U00502,2026-01-31 16:39:00,3123
5118,U00502,2026-02-01 23:59:00,1937
5119,U00503,2026-02-03 11:27:00,874
5120,U00503,2026-02-02 18:27:00,1338
5121,U00503,2026-01-28 19:17:00,777
5122,U00503,2026-02-03 05:18:00,2826
5123,U00503,2026-02-04 07:42:00,1917
5124,U00503,2026-02-02 19:51:00,2617
5125,U00503,2026-01-31 22:21:00,675
5126,U00503,2026-02-03 04:16:00,2564
5127,U00503,2026-01-27 14:53:00,3512
5128,U00503,2026-01-26 00:31:00,2147
5129,U00503,2026-02-02 21:23:00,1608
5130,U00503,2026-01-27 15:16:00,2889
5131,U00503,2026-02-04 02:27:00,955
5132,U00503,2026-01-28 09:29:00,2116
5133,U00503,2026-02-01 12:27:00,742
5134,U00504,2026-01-03 06:38:00,1451
5135,U00505,2026-01-19 15:47:00,2533
5136,U00505,2026-01-26 21:23:00,2287
5137,U00505,2026-01-24 08:26:00,2868
5138,U00505,2026-01-24 02:40:00,639
5139,U00505,2026-01-21 18:49:00,2125
5140,U00505,2026-01-22 11:43:00,1476
5141,U00505,2026-01-24 13:04:00,3520
5142,U00505,2026-01-20 08:35:00,1799
5143,U00505,2026-01-24 08:55:00,3088
5144,U00505,2026-01-27 21:58:00,2238
5145,U00505,2026-01-20 21:38:00,2935
5146,U00505,2026-01-21 12:05:00,3290
5147,U00505,2026-01-22 06:15:00,3529
5148,U00505,2026-01-22 01:14:00,1703
5149,U00505,2026-01-22 05:03:00,1385
5150,U00505,2026-01-27 13:05:00,3479
5151,U00505,2026-01-22 17:51:00,2154
5152,U00506,2026-01-31 13:21:00,553
5153,U00506,2026-01-30 01:26:00,1504
5154,U00506,2026-02-02 23:31:00,2569
5155,U00506,2026-02-03 08:30:00,2908
5156,U00506,2026-02-01 19:58:00,2227
5157,U00506,2026-01-31 21:37:00,334
5158,U00506,2026-02-02 12:00:00,3363
5159,U00506,2026-02-01 08:38:00,568
5160,U00506,2026-01-29 22:59:00,389
5161,U00506,2026-02-03 23:08:00,1994
5162,U00506,2026-02-03 23:09:00,3329
5163,U00506,2026-01-25 10:36:00,800
5164,U00507,2026-02-01 11:38:00,3576
5165,U00507,2026-01-31 07:49:00,1627
5166,U00507,2026-01-26 08:34:00,367
5167,U00507,2026-01-29 06:28:00,1973
5168,U00507,2026-01-27 22:55:00,2122
5169,U00507,2026-01-25 07:39:00,2694
5170,U00507,2026-01-28 11:06:00,1922
5171,U00508,2026-01-16 03:06:00,2539
5172,U00509,2026-02-04 02:56:00,1888
5173,U00509,2026-02-06 09:20:00,3228
5174,U00509,2026-01-29 10:06:00,478
5175,U00509,2026-01-28 14:35:00,1261
5176,U00509,2026-02-02 16:08:00,3455
5177,U00509,2026-02-01 07:36:00,1576
5178,U00509,2026-02-03 01:11:00,522
5179,U00509,2026-01-31 21:09:00,1664
5180,U00509,2026-02-03 07:33:00,3316
5181,U00509,2026-02-03 03:07:00,2351
5182,U00509,2026-02-03 15:06:00,1448
5183,U00509,2026-01-29 08:44:00,929
5184,U00510,2026-02-01 05:59:00,817
5185,U00510,2026-02-02 22:23:00,2269
5186,U00510,2026-01-31 15:20:00,3527
5187,U00510,2026-01-31 14:11:00,1234
5188,U00510,2026-01-28 15:00:00,2028
5189,U00510,2026-02-04 20:18:00,2515
5190,U00510,2026-02-03 23:05:00,1805
5191,U00510,2026-01-29 10:06:00,1310
5192,U00510,2026-01-26 23:49:00,1530
5193,U00510,2026-02-04 00:47:00,1972
5194,U00510,2026-01-26 23:50:00,3478
5195,U00510,2026-02-04 19:13:00,2745
5196,U00510,2026-01-31 09:11:00,1770
5197,U00510,2026-01-27 17:19:00,1962
5198,U00510,2026-01-30 22:52:00,3351
5199,U00510,2026-01-31 12:50:00,2855
5200,U00511,2026-01-12 10:25:00,458
5201,U00511,2026-01-07 21:17:00,2307
5202,U00512,2026-01-29 02:34:00,2833
5203,U00513,2026-01-06 09:01:00,2443
5204,U00513,2026-01-10 03:13:00,1970
5205,U00513,2026-01-05 14:44:00,2386
5206,U00513,2026-01-06 15:41:00,854
5207,U00513,2026-01-07 22:40:00,1819
5208,U00513,2026-01-06 04:08:00,1397
5209,U00513,2026-01-08 14:38:00,1134
5210,U00513,2026-01-10 11:41:00,2485
5211,U00513,2026-01-07 07:36:00,3161
5212,U00513,2026-01-10 15:41:00,2791
5213,U00513,2026-01-04 16:35:00,1093
5214,U00513,2026-01-09 07:32:00,2766
5215,U00513,2026-01-05 16:34:00,1438
5216,U00513,2026-01-06 23:12:00,1838
5217,U00513,2026-01-05 14:47:00,3345
5218,U00513,2026-01-10 16:32:00,1149
5219,U00514,2026-01-18 10:26:00,3026
5220,U00514,2026-01-15 12:56:00,1550
5221,U00514,2026-01-19 04:27:00,2463
5222,U00514,2026-01-20 12:33:00,1652
5223,U00514,2026-01-20 03:01:00,1813
5224,U00514,2026-01-13 15:02:00,1442
5225,U00514,2026-01-14 04:17:00,1806
5226,U00514,2026-01-15 19:44:00,448
5227,U00514,2026-01-17 07:37:00,2912
5228,U00514,2026-01-21 12:53:00,2142
5229,U00514,2026-01-17 03:53:00,1698
5230,U00514,2026-01-15 03:16:00,2372
5231,U00514,2026-01-22 17:39:00,522
5232,U00515,2026-01-21 04:16:00,953
5233,U00515,2026-01-27 09:50:00,743
5234,U00515,2026-01-21 21:55:00,873
5235,U00515,2026-01-20 16:50:00,640
5236,U00515,2026-01-29 21:20:00,3339
5237,U00515,2026-01-23 01:39:00,2386
5238,U00515,2026-01-26 02:29:00,1956
5239,U00515,2026-01-21 13:32:00,1653
5240,U00515,2026-01-27 03:38:00,3253
5241,U00515,2026-01-23 14:45:00,886
