user_id,level,attempt,result,playtime_sec,event_time
U00447,5,1,fail,115,2026-01-24
U00447,5,2,fail,42,2026-01-09
U00447,5,3,fail,111,2026-01-28
U00447,5,4,complete,247,2026-01-25
U00447,6,1,fail,104,2026-01-24
U00447,6,2,fail,235,2026-01-23
U00447,6,3,complete,271,2026-01-02
U00447,7,1,complete,131,2026-01-12
U00447,8,1,fail,246,2026-01-18
U00447,8,2,fail,140,2026-01-22
U00447,8,3,fail,287,2026-01-23
U00447,8,4,fail,117,2026-01-08
U00447,8,5,fail,220,2026-01-02
U00447,8,6,fail,151,2026-01-20
U00447,8,7,complete,238,2026-01-01
U00447,9,1,fail,113,2026-01-19
U00447,9,2,fail,157,2026-01-08
U00447,9,3,fail,240,2026-01-29
U00447,9,4,fail,194,2026-01-06
U00447,9,5,complete,208,2026-01-13
U00447,10,1,fail,101,2026-01-24
U00447,10,2,fail,125,2026-01-13
U00447,10,3,fail,163,2026-01-06
U00447,10,4,fail,88,2026-01-03
U00447,10,5,complete,289,2026-01-29
U00448,1,1,fail,310,2026-01-06
U00448,1,2,fail,254,2026-01-18
U00448,1,3,fail,396,2026-01-18
U00448,1,4,complete,337,2026-01-10
U00448,2,1,complete,213,2026-01-25
U00448,3,1,complete,225,2026-01-09
U00448,4,1,complete,288,2026-01-21
U00448,5,1,complete,68,2026-01-05
U00448,6,1,complete,185,2026-01-04
U00448,7,1,complete,125,2026-01-20
U00448,8,1,fail,161,2026-01-13
U00448,8,2,fail,190,2026-01-13
U00448,8,3,fail,122,2026-01-21
U00448,8,4,fail,309,2026-01-04
U00448,8,5,complete,191,2026-01-29
U00448,9,1,fail,45,2026-01-02
U00448,9,2,complete,173,2026-01-03
U00448,10,1,fail,385,2026-01-20
U00448,10,2,complete,107,2026-01-02
U00449,1,1,complete,201,2026-01-25
U00449,2,1,fail,110,2026-01-13
U00449,2,2,fail,267,2026-01-05
U00449,2,3,complete,184,2026-01-19
U00449,3,1,complete,396,2026-01-23
U00449,4,1,complete,113,2026-01-01
U00449,5,1,complete,261,2026-01-27
U00449,6,1,fail,46,2026-01-01
U00449,6,2,fail,155,2026-01-07
U00449,6,3,complete,42,2026-01-30
U00449,7,1,fail,119,2026-01-28
U00449,7,2,complete,299,2026-01-24
U00449,8,1,fail,84,2026-01-28
U00449,8,2,complete,368,2026-01-16
U00449,9,1,complete,152,2026-01-30
U00449,10,1,complete,253,2026-01-23
U00450,1,1,fail,61,2026-01-01
U00450,1,2,complete,300,2026-01-23
U00450,2,1,fail,260,2026-01-18
U00450,2,2,fail,340,2026-01-15
U00450,2,3,complete,84,2026-01-03
U00450,3,1,complete,209,2026-01-01
U00450,4,1,fail,346,2026-01-24
U00450,4,2,complete,186,2026-01-25
U00450,5,1,fail,88,2026-01-17
U00450,5,2,complete,251,2026-01-12
U00450,6,1,complete,377,2026-01-22
U00450,7,1,fail,72,2026-01-03
U00450,7,2,complete,312,2026-01-16
U00450,8,1,fail,394,2026-01-28
U00450,8,2,complete,395,2026-01-09
U00450,9,1,complete,92,2026-01-29
U00450,10,1,complete,152,2026-01-16
U00451,1,1,complete,374,2026-01-15
U00451,2,1,complete,359,2026-01-26
U00451,3,1,complete,339,2026-01-05
U00451,4,1,fail,274,2026-01-19
U00451,4,2,complete,78,2026-01-08
U00451,5,1,complete,387,2026-01-21
U00451,6,1,fail,323,2026-01-21
U00451,6,2,complete,125,2026-01-06
U00451,7,1,complete,155,2026-01-20
U00451,8,1,fail,131,2026-01-13
U00451,8,2,complete,48,2026-01-21
U00451,9,1,complete,231,2026-01-29
U00451,10,1,fail,219,2026-01-04
U00451,10,2,complete,60,2026-01-08
U00452,1,1,complete,53,2026-01-12
U00452,2,1,complete,203,2026-01-13
U00452,3,1,complete,50,2026-01-03
U00452,4,1,fail,385,2026-01-03
U00452,4,2,fail,152,2026-01-01
U00452,4,3,fail,50,2026-01-16
U00452,4,4,fail,205,2026-01-02
U00452,4,5,fail,302,2026-01-17
U00452,4,6,complete,256,2026-01-29
U00452,5,1,fail,329,2026-01-25
U00452,5,2,fail,207,2026-01-11
U00452,5,3,fail,270,2026-01-23
U00452,5,4,fail,49,2026-01-06
U00452,5,5,fail,157,2026-01-25
U00452,5,6,complete,390,2026-01-26
U00452,6,1,fail,367,2026-01-17
U00452,6,2,fail,245,2026-01-30
U00452,6,3,complete,277,2026-01-04
U00452,7,1,fail,262,2026-01-22
U00452,7,2,fail,77,2026-01-05
U00452,7,3,fail,226,2026-01-08
U00452,7,4,complete,45,2026-01-05
U00452,8,1,fail,131,2026-01-01
U00452,8,2,complete,326,2026-01-19
U00452,9,1,fail,186,2026-01-06
U00452,9,2,complete,70,2026-01-26
U00452,10,1,complete,87,2026-01-27
U00453,1,1,complete,221,2026-01-08
U00453,2,1,fail,356,2026-01-04
U00453,2,2,fail,391,2026-01-02
U00453,2,3,complete,336,2026-01-26
U00453,3,1,complete,58,2026-01-23
U00453,4,1,complete,238,2026-01-08
U00453,5,1,fail,278,2026-01-01
U00453,5,2,complete,61,2026-01-03
U00453,6,1,complete,86,2026-01-04
U00453,7,1,fail,368,2026-01-22
U00453,7,2,fail,309,2026-01-15
U00453,7,3,fail,191,2026-01-02
U00453,7,4,complete,210,2026-01-13
U00453,8,1,fail,318,2026-01-20
U00453,8,2,complete,338,2026-01-16
U00453,9,1,fail,350,2026-01-30
U00453,9,2,complete,80,2026-01-18
U00453,10,1,fail,395,2026-01-16
U00453,10,2,complete,182,2026-01-09
U00454,1,1,complete,207,2026-01-22
U00454,2,1,fail,121,2026-01-06
U00454,2,2,fail,85,2026-01-06
U00454,2,3,complete,261,2026-01-28
U00454,3,1,complete,309,2026-01-01
U00454,4,1,fail,391,2026-01-29
U00454,4,2,fail,286,2026-01-07
U00454,4,3,fail,55,2026-01-12
U00454,4,4,fail,313,2026-01-12
U00454,4,5,complete,223,2026-01-25
U00454,5,1,fail,257,2026-01-24
U00454,5,2,complete,256,2026-01-06
U00454,6,1,complete,164,2026-01-24
U00454,7,1,complete,368,2026-01-17
U00454,8,1,fail,223,2026-01-09
U00454,8,2,fail,128,2026-01-01
U00454,8,3,complete,157,2026-01-28
U00454,9,1,fail,222,2026-01-20
U00454,9,2,fail,85,2026-01-12
U00454,9,3,complete,283,2026-01-28
U00454,10,1,fail,288,2026-01-17
U00454,10,2,complete,375,2026-01-09
U00455,1,1,fail,173,2026-01-25
U00455,1,2,complete,299,2026-01-16
U00455,2,1,fail,130,2026-01-16
U00455,2,2,fail,298,2026-01-12
U00455,2,3,fail,325,2026-01-12
U00455,2,4,complete,222,2026-01-27
U00455,3,1,fail,54,2026-01-28
U00455,3,2,complete,64,2026-01-11
U00455,4,1,fail,100,2026-01-13
U00455,4,2,fail,203,2026-01-24
U00455,4,3,complete,231,2026-01-28
U00455,5,1,fail,123,2026-01-18
U00455,5,2,complete,322,2026-01-19
U00455,6,1,fail,74,2026-01-16
U00455,6,2,fail,272,2026-01-23
U00455,6,3,fail,285,2026-01-30
U00455,6,4,complete,301,2026-01-19
U00455,7,1,complete,305,2026-01-24
U00455,8,1,fail,95,2026-01-25
U00455,8,2,complete,334,2026-01-29
U00455,9,1,fail,149,2026-01-28
U00455,9,2,fail,222,2026-01-27
U00455,9,3,fail,271,2026-01-04
U00455,9,4,fail,187,2026-01-02
U00455,9,5,complete,316,2026-01-24
U00455,10,1,fail,208,2026-01-11
U00455,10,2,complete,125,2026-01-11
U00456,1,1,fail,303,2026-01-23
U00456,1,2,fail,261,2026-01-18
U00456,1,3,fail,254,2026-01-21
U00456,1,4,fail,103,2026-01-12
U00456,1,5,fail,263,2026-01-01
U00456,1,6,complete,221,2026-01-17
U00456,2,1,complete,362,2026-01-15
U00456,3,1,fail,280,2026-01-02
U00456,3,2,complete,203,2026-01-07
U00456,4,1,complete,192,2026-01-16
U00456,5,1,fail,76,2026-01-26
U00456,5,2,fail,214,2026-01-20
U00456,5,3,fail,181,2026-01-25
U00456,5,4,complete,378,2026-01-19
U00456,6,1,fail,389,2026-01-17
U00456,6,2,fail,97,2026-01-25
U00456,6,3,fail,168,2026-01-05
U00456,6,4,fail,164,2026-01-14
U00456,6,5,complete,207,2026-01-17
U00456,7,1,complete,248,2026-01-08
U00456,8,1,fail,77,2026-01-26
U00456,8,2,fail,79,2026-01-13
U00456,8,3,fail,383,2026-01-30
U00456,8,4,complete,202,2026-01-02
U00456,9,1,complete,172,2026-01-16
U00456,10,1,complete,322,2026-01-24
U00457,1,1,fail,363,2026-01-28
U00457,1,2,fail,147,2026-01-15
U00457,1,3,complete,215,2026-01-25
U00457,2,1,fail,229,2026-01-27
U00457,2,2,fail,386,2026-01-01
U00457,2,3,fail,382,2026-01-28
U00457,2,4,fail,139,2026-01-23
U00457,2,5,fail,121,2026-01-13
U00457,2,6,complete,338,2026-01-28
U00457,3,1,fail,217,2026-01-18
U00457,3,2,fail,395,2026-01-19
U00457,3,3,complete,312,2026-01-28
U00457,4,1,fail,377,2026-01-06
U00457,4,2,fail,40,2026-01-17
U00457,4,3,complete,74,2026-01-27
U00457,5,1,fail,223,2026-01-14
U00457,5,2,fail,303,2026-01-29
U00457,5,3,fail,153,2026-01-27
U00457,5,4,fail,241,2026-01-30
U00457,5,5,complete,356,2026-01-04
U00457,6,1,fail,324,2026-01-14
U00457,6,2,fail,140,2026-01-19
U00457,6,3,fail,127,2026-01-11
U00457,6,4,complete,341,2026-01-14
U00457,7,1,complete,224,2026-01-08
U00457,8,1,complete,292,2026-01-14
U00457,9,1,fail,112,2026-01-22
U00457,9,2,fail,211,2026-01-24
U00457,9,3,fail,269,2026-01-05
U00457,9,4,fail,269,2026-01-07
U00457,9,5,fail,210,2026-01-08
U00457,9,6,complete,273,2026-01-09
U00457,10,1,complete,250,2026-01-30
U00458,1,1,fail,384,2026-01-13
U00458,1,2,complete,271,2026-01-09
U00458,2,1,fail,130,2026-01-29
U00458,2,2,complete,388,2026-01-30
U00458,3,1,complete,213,2026-01-28
U00458,4,1,fail,272,2026-01-03
U00458,4,2,fail,358,2026-01-13
U00458,4,3,complete,385,2026-01-05
U00458,5,1,complete,399,2026-01-03
U00458,6,1,fail,59,2026-01-19
U00458,6,2,complete,331,2026-01-10
U00458,7,1,fail,292,2026-01-12
U00458,7,2,complete,325,2026-01-19
U00458,8,1,fail,293,2026-01-06
U00458,8,2,complete,275,2026-01-21
U00458,9,1,complete,155,2026-01-21
U00458,10,1,fail,181,2026-01-17
U00458,10,2,complete,340,2026-01-13
U00459,1,1,complete,391,2026-01-03
U00459,2,1,fail,297,2026-01-30
U00459,2,2,complete,398,2026-01-27
U00459,3,1,fail,61,2026-01-25
U00459,3,2,fail,92,2026-01-19
U00459,3,3,complete,56,2026-01-18
U00459,4,1,fail,194,2026-01-11
U00459,4,2,complete,325,2026-01-14
U00459,5,1,complete,359,2026-01-21
U00459,6,1,fail,49,2026-01-27
U00459,6,2,fail,196,2026-01-11
U00459,6,3,complete,284,2026-01-15
U00459,7,1,fail,397,2026-01-20
U00459,7,2,complete,53,2026-01-03
U00459,8,1,fail,168,2026-01-14
U00459,8,2,fail,213,2026-01-23
U00459,8,3,fail,82,2026-01-15
U00459,8,4,fail,339,2026-01-28
U00459,8,5,complete,94,2026-01-23
U00459,9,1,complete,146,2026-01-25
U00459,10,1,complete,163,2026-01-02
U00460,1,1,fail,292,2026-01-23
U00460,1,2,fail,357,2026-01-25
U00460,1,3,complete,59,2026-01-16
U00460,2,1,fail,227,2026-01-16
U00460,2,2,complete,346,2026-01-29
U00460,3,1,fail,125,2026-01-20
U00460,3,2,complete,210,2026-01-04
U00460,4,1,fail,398,2026-01-28
U00460,4,2,complete,359,2026-01-23
U00460,5,1,fail,135,2026-01-24
U00460,5,2,fail,398,2026-01-16
U00460,5,3,fail,51,2026-01-09
U00460,5,4,fail,367,2026-01-09
U00460,5,5,fail,313,2026-01-29
U00460,5,6,complete,140,2026-01-24
U00460,6,1,fail,350,2026-01-24
U00460,6,2,fail,239,2026-01-17
U00460,6,3,complete,164,2026-01-23
U00460,7,1,fail,89,2026-01-15
U00460,7,2,complete,87,2026-01-02
U00460,8,1,complete,169,2026-01-14
U00460,9,1,complete,306,2026-01-15
U00460,10,1,fail,88,2026-01-21
U00460,10,2,fail,119,2026-01-09
U00460,10,3,fail,94,2026-01-09
U00460,10,4,fail,390,2026-01-05
U00460,10,5,complete,321,2026-01-01
U00461,1,1,fail,253,2026-01-06
U00461,1,2,fail,195,2026-01-05
U00461,1,3,fail,358,2026-01-22
U00461,1,4,complete,287,2026-01-08
U00461,2,1,complete,288,2026-01-11
U00461,3,1,complete,328,2026-01-25
U00461,4,1,complete,348,2026-01-29
U00461,5,1,fail,54,2026-01-23
U00461,5,2,complete,342,2026-01-13
U00461,6,1,fail,283,2026-01-15
U00461,6,2,fail,237,2026-01-25
U00461,6,3,fail,81,2026-01-27
U00461,6,4,fail,398,2026-01-30
U00461,6,5,complete,335,2026-01-26
U00461,7,1,complete,397,2026-01-11
U00461,8,1,fail,323,2026-01-10
U00461,8,2,fail,249,2026-01-22
U00461,8,3,fail,343,2026-01-25
U00461,8,4,complete,212,2026-01-24
U00461,9,1,complete,117,2026-01-02
U00461,10,1,complete,111,2026-01-03
U00462,1,1,fail,335,2026-01-13
U00462,1,2,fail,72,2026-01-30
U00462,1,3,complete,201,2026-01-16
U00462,2,1,fail,285,2026-01-14
U00462,2,2,complete,82,2026-01-18
U00462,3,1,fail,241,2026-01-06
U00462,3,2,complete,228,2026-01-27
U00462,4,1,fail,316,2026-01-23
U00462,4,2,complete,41,2026-01-03
U00462,5,1,fail,291,2026-01-20
U00462,5,2,fail,185,2026-01-25
U00462,5,3,fail,295,2026-01-25
U00462,5,4,complete,277,2026-01-04
U00462,6,1,fail,231,2026-01-08
U00462,6,2,fail,248,2026-01-21
U00462,6,3,fail,344,2026-01-20
U00462,6,4,fail,264,2026-01-08
U00462,6,5,fail,250,2026-01-30
U00462,6,6,fail,49,2026-01-27
U00462,6,7,fail,131,2026-01-05
U00462,6,8,complete,201,2026-01-17
U00462,7,1,complete,40,2026-01-16
U00462,8,1,fail,293,2026-01-02
U00462,8,2,complete,155,2026-01-07
U00462,9,1,fail,265,2026-01-14
U00462,9,2,fail,317,2026-01-29
U00462,9,3,fail,393,2026-01-13
U00462,9,4,fail,60,2026-01-28
U00462,9,5,fail,227,2026-01-17
U00462,9,6,fail,206,2026-01-30
U00462,9,7,complete,112,2026-01-18
U00462,10,1,fail,288,2026-01-11
U00462,10,2,fail,130,2026-01-17
U00462,10,3,complete,355,2026-01-10
U00463,1,1,fail,188,2026-01-27
U00463,1,2,fail,155,2026-01-26
U00463,1,3,fail,109,2026-01-02
U00463,1,4,fail,381,2026-01-29
U00463,1,5,fail,327,2026-01-08
U00463,1,6,fail,49,2026-01-17
U00463,1,7,fail,336,2026-01-15
U00463,1,8,drop,71,2026-01-13
U00464,1,1,complete,252,2026-01-04
U00464,2,1,fail,54,2026-01-21
U00464,2,2,fail,303,2026-01-10
U00464,2,3,complete,44,2026-01-13
U00464,3,1,complete,154,2026-01-12
U00464,4,1,fail,348,2026-01-28
U00464,4,2,complete,165,2026-01-24
U00464,5,1,complete,350,2026-01-02
U00464,6,1,complete,244,2026-01-03
U00464,7,1,fail,230,2026-01-05
U00464,7,2,fail,284,2026-01-29
U00464,7,3,fail,189,2026-01-28
U00464,7,4,fail,332,2026-01-18
U00464,7,5,fail,137,2026-01-10
U00464,7,6,fail,106,2026-01-24
U00464,7,7,fail,357,2026-01-13
U00464,7,8,fail,45,2026-01-29
U00464,7,9,fail,51,2026-01-03
U00464,7,10,complete,242,2026-01-04
U00464,8,1,fail,375,2026-01-02
U00464,8,2,complete,115,2026-01-05
U00464,9,1,complete,180,2026-01-16
U00464,10,1,fail,176,2026-01-16
U00464,10,2,fail,75,2026-01-28
U00464,10,3,complete,55,2026-01-26
U00465,1,1,complete,111,2026-01-01
U00465,2,1,complete,395,2026-01-10
U00465,3,1,complete,75,2026-01-02
U00465,4,1,complete,241,2026-01-25
U00465,5,1,complete,354,2026-01-15
U00465,6,1,fail,298,2026-01-21
U00465,6,2,complete,349,2026-01-30
U00465,7,1,fail,318,2026-01-16
U00465,7,2,fail,374,2026-01-30
U00465,7,3,fail,100,2026-01-29
U00465,7,4,fail,167,2026-01-20
U00465,7,5,fail,240,2026-01-03
U00465,7,6,fail,394,2026-01-08
U00465,7,7,drop,182,2026-01-05
U00466,1,1,fail,398,2026-01-12
U00466,1,2,fail,175,2026-01-10
U00466,1,3,fail,317,2026-01-18
U00466,1,4,fail,130,2026-01-26
U00466,1,5,fail,172,2026-01-16
U00466,1,6,complete,58,2026-01-29
U00466,2,1,fail,317,2026-01-17
U00466,2,2,complete,283,2026-01-09
U00466,3,1,fail,112,2026-01-19
U00466,3,2,complete,149,2026-01-08
U00466,4,1,fail,136,2026-01-04
U00466,4,2,fail,256,2026-01-26
U00466,4,3,complete,103,2026-01-03
U00466,5,1,fail,384,2026-01-11
U00466,5,2,complete,273,2026-01-03
U00466,6,1,fail,320,2026-01-28
U00466,6,2,fail,371,2026-01-18
U00466,6,3,complete,389,2026-01-09
U00466,7,1,complete,64,2026-01-30
U00466,8,1,complete,148,2026-01-07
U00466,9,1,fail,385,2026-01-13
U00466,9,2,fail,139,2026-01-27
U00466,9,3,complete,247,2026-01-17
U00466,10,1,fail,108,2026-01-06
U00466,10,2,fail,274,2026-01-19
U00466,10,3,fail,192,2026-01-20
U00466,10,4,complete,314,2026-01-03
U00467,1,1,complete,112,2026-01-29
U00467,2,1,fail,182,2026-01-22
U00467,2,2,fail,256,2026-01-25
U00467,2,3,fail,208,2026-01-03
U00467,2,4,fail,275,2026-01-15
U00467,2,5,fail,144,2026-01-24
U00467,2,6,complete,48,2026-01-15
U00467,3,1,complete,217,2026-01-22
U00467,4,1,fail,134,2026-01-24
U00467,4,2,complete,285,2026-01-13
U00467,5,1,complete,192,2026-01-16
U00467,6,1,fail,255,2026-01-26
U00467,6,2,complete,332,2026-01-17
U00467,7,1,fail,360,2026-01-13
U00467,7,2,complete,141,2026-01-16
U00467,8,1,fail,111,2026-01-09
U00467,8,2,fail,199,2026-01-23
U00467,8,3,complete,222,2026-01-08
U00467,9,1,complete,53,2026-01-04
U00467,10,1,fail,271,2026-01-15
U00467,10,2,complete,141,2026-01-25
U00468,1,1,fail,260,2026-01-14
U00468,1,2,fail,374,2026-01-22
U00468,1,3,complete,159,2026-01-11
U00468,2,1,complete,362,2026-01-09
U00468,3,1,fail,171,2026-01-02
U00468,3,2,fail,206,2026-01-09
U00468,3,3,complete,76,2026-01-26
U00468,4,1,fail,171,2026-01-10
U00468,4,2,fail,300,2026-01-17
U00468,4,3,fail,394,2026-01-23
U00468,4,4,complete,70,2026-01-19
U00468,5,1,complete,171,2026-01-16
U00468,6,1,fail,211,2026-01-02
U00468,6,2,complete,369,2026-01-06
U00468,7,1,complete,249,2026-01-04
U00468,8,1,fail,216,2026-01-23
U00468,8,2,fail,366,2026-01-16
U00468,8,3,complete,124,2026-01-13
U00468,9,1,fail,272,2026-01-04
U00468,9,2,fail,57,2026-01-01
U00468,9,3,complete,70,2026-01-22
U00468,10,1,fail,187,2026-01-20
U00468,10,2,fail,296,2026-01-30
U00468,10,3,complete,181,2026-01-01
U00469,1,1,fail,216,2026-01-14
U00469,1,2,fail,249,2026-01-10
U00469,1,3,fail,64,2026-01-04
U00469,1,4,fail,74,2026-01-28
U00469,1,5,complete,286,2026-01-22
U00469,2,1,complete,303,2026-01-09
U00469,3,1,fail,173,2026-01-14
U00469,3,2,complete,103,2026-01-09
U00469,4,1,fail,77,2026-01-24
U00469,4,2,complete,261,2026-01-22
U00469,5,1,complete,63,2026-01-05
U00469,6,1,fail,288,2026-01-11
U00469,6,2,fail,388,2026-01-07
U00469,6,3,fail,212,2026-01-30
U00469,6,4,fail,271,2026-01-14
U00469,6,5,fail,140,2026-01-26
U00469,6,6,fail,351,2026-01-30
U00469,6,7,complete,161,2026-01-04
U00469,7,1,fail,214,2026-01-11
U00469,7,2,complete,253,2026-01-27
U00469,8,1,fail,355,2026-01-25
U00469,8,2,fail,59,2026-01-17
U00469,8,3,fail,396,2026-01-28
U00469,8,4,fail,70,2026-01-02
U00469,8,5,fail,325,2026-01-05
U00469,8,6,fail,254,2026-01-29
U00469,8,7,fail,291,2026-01-09
U00469,8,8,drop,202,2026-01-18
U00470,1,1,fail,208,2026-01-16
U00470,1,2,fail,115,2026-01-22
U00470,1,3,fail,72,2026-01-06
U00470,1,4,fail,349,2026-01-06
U00470,1,5,fail,94,2026-01-18
U00470,1,6,fail,133,2026-01-02
U00470,1,7,fail,175,2026-01-08
U00470,1,8,complete,239,2026-01-14
U00470,2,1,complete,266,2026-01-25
U00470,3,1,fail,278,2026-01-21
U00470,3,2,fail,226,2026-01-06
U00470,3,3,fail,219,2026-01-15
U00470,3,4,fail,203,2026-01-08
U00470,3,5,fail,171,2026-01-02
U00470,3,6,fail,140,2026-01-02
U00470,3,7,complete,182,2026-01-25
U00470,4,1,fail,118,2026-01-05
U00470,4,2,complete,78,2026-01-15
U00470,5,1,complete,387,2026-01-13
U00470,6,1,fail,363,2026-01-07
U00470,6,2,complete,342,2026-01-18
U00470,7,1,complete,394,2026-01-05
U00470,8,1,fail,215,2026-01-23
U00470,8,2,fail,256,2026-01-22
U00470,8,3,fail,131,2026-01-13
U00470,8,4,fail,347,2026-01-07
U00470,8,5,fail,116,2026-01-03
U00470,8,6,fail,314,2026-01-26
U00470,8,7,complete,283,2026-01-07
U00470,9,1,complete,127,2026-01-20
U00470,10,1,fail,383,2026-01-11
U00470,10,2,complete,210,2026-01-08
U00471,1,1,fail,287,2026-01-11
U00471,1,2,fail,231,2026-01-07
U00471,1,3,complete,267,2026-01-30
U00471,2,1,complete,101,2026-01-01
U00471,3,1,complete,178,2026-01-06
U00471,4,1,fail,243,2026-01-29
U00471,4,2,complete,285,2026-01-09
U00471,5,1,complete,232,2026-01-07
U00471,6,1,fail,201,2026-01-30
U00471,6,2,complete,139,2026-01-29
U00471,7,1,fail,98,2026-01-14
U00471,7,2,complete,247,2026-01-07
U00471,8,1,fail,242,2026-01-30
U00471,8,2,fail,162,2026-01-12
U00471,8,3,fail,176,2026-01-22
U00471,8,4,fail,289,2026-01-25
U00471,8,5,fail,283,2026-01-30
U00471,8,6,fail,93,2026-01-22
U00471,8,7,drop,105,2026-01-14
U00472,1,1,fail,382,2026-01-28
U00472,1,2,complete,63,2026-01-03
U00472,2,1,fail,113,2026-01-06
U00472,2,2,fail,329,2026-01-19
U00472,2,3,fail,331,2026-01-04
U00472,2,4,fail,242,2026-01-03
U00472,2,5,complete,304,2026-01-14
U00472,3,1,fail,42,2026-01-02
U00472,3,2,fail,139,2026-01-10
U00472,3,3,fail,205,2026-01-21
U00472,3,4,complete,122,2026-01-22
U00472,4,1,fail,250,2026-01-14
U00472,4,2,complete,47,2026-01-19
U00472,5,1,complete,285,2026-01-01
U00472,6,1,complete,342,2026-01-11
U00472,7,1,complete,186,2026-01-16
U00472,8,1,fail,42,2026-01-18
U00472,8,2,complete,283,2026-01-08
U00472,9,1,complete,96,2026-01-24
U00472,10,1,complete,61,2026-01-19
U00473,1,1,fail,255,2026-01-12
U00473,1,2,complete,243,2026-01-06
U00473,2,1,complete,100,2026-01-17
U00473,3,1,fail,115,2026-01-17
U00473,3,2,fail,132,2026-01-06
U00473,3,3,complete,175,2026-01-20
U00473,4,1,fail,291,2026-01-23
U00473,4,2,complete,283,2026-01-30
U00473,5,1,fail,159,2026-01-21
U00473,5,2,fail,323,2026-01-30
U00473,5,3,fail,316,2026-01-09
U00473,5,4,fail,70,2026-01-10
U00473,5,5,fail,354,2026-01-22
U00473,5,6,fail,82,2026-01-04
U00473,5,7,drop,372,2026-01-29
U00474,1,1,fail,128,2026-01-08
U00474,1,2,complete,238,2026-01-02
U00474,2,1,complete,144,2026-01-16
U00474,3,1,complete,353,2026-01-08
U00474,4,1,fail,68,2026-01-08
U00474,4,2,complete,222,2026-01-20
U00474,5,1,fail,372,2026-01-26
U00474,5,2,complete,64,2026-01-28
U00474,6,1,fail,65,2026-01-12
U00474,6,2,fail,381,2026-01-01
U00474,6,3,complete,69,2026-01-14
U00474,7,1,fail,169,2026-01-03
U00474,7,2,fail,188,2026-01-13
U00474,7,3,complete,79,2026-01-04
U00474,8,1,complete,163,2026-01-07
U00474,9,1,fail,346,2026-01-26
U00474,9,2,complete,129,2026-01-21
U00474,10,1,complete,314,2026-01-07
U00475,1,1,complete,276,2026-01-01
U00475,2,1,fail,313,2026-01-08
U00475,2,2,fail,173,2026-01-28
U00475,2,3,complete,306,2026-01-26
U00475,3,1,fail,174,2026-01-03
U00475,3,2,fail,97,2026-01-28
U00475,3,3,complete,326,2026-01-20
U00475,4,1,complete,130,2026-01-12
U00475,5,1,fail,272,2026-01-22
U00475,5,2,complete,344,2026-01-11
U00475,6,1,complete,222,2026-01-21
U00475,7,1,fail,245,2026-01-23
U00475,7,2,complete,45,2026-01-04
U00475,8,1,fail,237,2026-01-05
U00475,8,2,complete,47,2026-01-05
U00475,9,1,complete,264,2026-01-20
U00475,10,1,complete,326,2026-01-02
U00476,1,1,fail,184,2026-01-26
U00476,1,2,fail,325,2026-01-07
U00476,1,3,fail,76,2026-01-11
U00476,1,4,fail,250,2026-01-21
U00476,1,5,fail,139,2026-01-11
U00476,1,6,fail,169,2026-01-25
U00476,1,7,complete,380,2026-01-20
U00476,2,1,complete,387,2026-01-12
U00476,3,1,fail,127,2026-01-18
U00476,3,2,fail,209,2026-01-19
U00476,3,3,fail,94,2026-01-28
U00476,3,4,fail,290,2026-01-08
U00476,3,5,fail,338,2026-01-02
U00476,3,6,complete,43,2026-01-12
U00476,4,1,fail,280,2026-01-23
U00476,4,2,complete,309,2026-01-16
U00476,5,1,complete,143,2026-01-11
U00476,6,1,fail,121,2026-01-23
U00476,6,2,fail,203,2026-01-13
U00476,6,3,fail,252,2026-01-11
U00476,6,4,fail,281,2026-01-02
U00476,6,5,fail,131,2026-01-20
U00476,6,6,fail,151,2026-01-12
U00476,6,7,fail,335,2026-01-17
U00476,6,8,fail,325,2026-01-24
U00476,6,9,fail,82,2026-01-21
U00476,6,10,complete,336,2026-01-12
U00476,7,1,fail,288,2026-01-06
U00476,7,2,fail,296,2026-01-25
U00476,7,3,fail,65,2026-01-27
U00476,7,4,complete,359,2026-01-30
U00476,8,1,complete,363,2026-01-18
U00476,9,1,fail,275,2026-01-14
U00476,9,2,complete,315,2026-01-25
U00476,10,1,fail,226,2026-01-25
U00476,10,2,fail,378,2026-01-01
U00476,10,3,complete,106,2026-01-26
U00477,1,1,fail,263,2026-01-15
U00477,1,2,fail,261,2026-01-07
U00477,1,3,complete,201,2026-01-08
U00477,2,1,fail,258,2026-01-22
U00477,2,2,fail,254,2026-01-09
U00477,2,3,fail,102,2026-01-30
U00477,2,4,fail,302,2026-01-21
U00477,2,5,fail,364,2026-01-18
U00477,2,6,fail,312,2026-01-21
U00477,2,7,fail,377,2026-01-06
U00477,2,8,complete,298,2026-01-19
U00477,3,1,fail,234,2026-01-23
U00477,3,2,fail,172,2026-01-29
U00477,3,3,fail,221,2026-01-24
U00477,3,4,fail,327,2026-01-11
U00477,3,5,fail,269,2026-01-03
U00477,3,6,fail,394,2026-01-18
U00477,3,7,drop,172,2026-01-09
U00478,1,1,fail,72,2026-01-27
U00478,1,2,complete,50,2026-01-05
U00478,2,1,fail,290,2026-01-27
U00478,2,2,fail,312,2026-01-20
U00478,2,3,complete,201,2026-01-02
U00478,3,1,complete,268,2026-01-20
U00478,4,1,complete,208,2026-01-27
U00478,5,1,complete,325,2026-01-22
U00478,6,1,fail,314,2026-01-05
